cord_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu,
f1_fuel_1994_12_127_0_4,127.00,1994.00,gavin,coal,ton,5273071.00,22.72,42.15,40.29,1.86,
f1_fuel_1994_12_19_0_2,19.00,1994.00,danskammer,gas,mcf,835096.00,1.02,2.23,2.23,2.18,
f1_fuel_1994_12_19_0_3,19.00,1994.00,danskammer,coal,ton,751194.00,25.87,49.40,49.67,1.91,
f1_fuel_1994_12_19_0_7,19.00,1994.00,roseton,gas,mcf,3719771.00,1.02,2.26,2.26,2.22,
f1_fuel_1994_12_19_0_13,19.00,1994.00,west coxsackie,gas,mcf,10072.00,1.02,3.38,3.38,3.31,
f1_fuel_1994_12_19_0_14,19.00,1994.00,west coxsackie,oil,bbl,1985.00,5.61,32.77,26.70,5.84,
f1_fuel_1994_12_19_1_8,19.00,1994.00,s. cairo,oil,bbl,1005.00,5.61,34.62,32.76,6.18,
f1_fuel_1994_12_36_0_1,36.00,1994.00,waterside,gas,mcf,6066333.00,1.04,291.22,0.00,2.81,
f1_fuel_1994_12_36_0_4,36.00,1994.00,east river,gas,mcf,4783104.00,1.04,262.81,0.00,2.54,
f1_fuel_1994_12_61_0_6,61.00,1994.00,berlin #5,oil,bbl,6243.00,5.75,30.02,30.02,5.22,
f1_fuel_1994_12_61_0_9,61.00,1994.00,wyman,other,bbl,7639.00,0.15,14.69,15.09,2.34,
f1_fuel_1994_12_61_0_11,61.00,1994.00,stony brook intermed,gas,mcf,121050.00,1.03,2.38,2.38,2.32,
f1_fuel_1994_12_61_0_13,61.00,1994.00,joseph mcneil,waste,ton,13372.00,0.00,25.19,25.53,2.65,
f1_fuel_1994_12_61_0_15,61.00,1994.00,joseph mcneil,gas,mcf,18116.00,1.00,2.08,2.08,2.09,
f1_fuel_1994_12_63_0_2,63.00,1994.00,river bend unit 1,nuclear,mwhth,10748582.0,3.41,3.80,0.00,1.11,
f1_fuel_1994_12_63_0_4,63.00,1994.00,*roy s. nelson unit,coal,ton,1619966.00,16.86,29.33,0.00,1.74,
f1_fuel_1994_12_63_0_13,63.00,1994.00,willow glen,gas,mcf,53904787.0,1.05,2.23,0.00,2.09,
f1_fuel_1994_12_63_1_2,63.00,1994.00,*lewis creek,gas,mcf,24505065.0,1.03,1.99,0.00,1.97,
f1_fuel_1994_12_63_1_4,63.00,1994.00,sabine,gas,mcf,89379732.0,1.04,2.26,0.00,2.14,
f1_fuel_1994_12_63_1_7,63.00,1994.00,*b.c.2 ut3,coal,ton,1133584.00,14.44,22.62,0.00,1.57,
f1_fuel_1994_12_63_1_11,63.00,1994.00,*r.s.nelson uts.3&4,gas,mcf,16958106.0,1.05,1.95,0.00,1.93,
f1_fuel_1994_12_64_0_1,64.00,1994.00,hardee power,gas,mcf,2488.00,1.04,2.39,2.39,2.30,
f1_fuel_1994_12_68_0_1,68.00,1994.00,cedar bayou,gas,mcf,71132513.0,1.0250000000000001,1.97,1.92,1.92,
f1_fuel_1994_12_68_0_2,68.00,1994.00,cedar bayou,oil,bbl,36907.00,6.40,36.08,10.41,5.64,
f1_fuel_1994_12_68_0_7,68.00,1994.00,deepwater,gas,mcf,1430240.00,1.03,2.27,2.22,2.20,
f1_fuel_1994_12_68_0_10,68.00,1994.00,greens bayou,gas,mcf,8428193.00,1.03,1.93,1.88,1.88,
f1_fuel_1994_12_68_0_13,68.00,1994.00,limestone,coal,ton,8960362.00,13.08,14.49,11.40,1.11,
f1_fuel_1994_12_68_0_14,68.00,1994.00,limestone,gas,mcf,1394990.00,1.0230000000000001,1.92,1.92,1.87,
f1_fuel_1994_12_68_0_15,68.00,1994.00,limestone,oil,bbl,710.00,5.82,35.70,21.23,6.13,
f1_fuel_1994_12_68_1_4,68.00,1994.00,p.h. robinson,gas,mcf,82247255.0,1.03,1.86,1.99,1.80,
f1_fuel_1994_12_68_1_7,68.00,1994.00,s.r.berton,gas,mcf,9180120.00,1.03,2.11,2.06,2.05,
f1_fuel_1994_12_68_1_10,68.00,1994.00,t.h.wharton,gas,mcf,4706705.00,1.0219999999999998,2.12,2.07,2.08,
f1_fuel_1994_12_68_1_13,68.00,1994.00,w.a.parish,coal,ton,10433212.0,16.60,26.39,24.19,1.59,
f1_fuel_1994_12_68_1_14,68.00,1994.00,w.a.parish,gas,mcf,22284623.0,1.0150000000000001,1.98,1.93,1.95,
f1_fuel_1994_12_68_2_1,68.00,1994.00,webster,gas,mcf,3062264.00,1.02,2.04,1.98,2.00,
f1_fuel_1994_12_68_2_4,68.00,1994.00,greens bayou,gas,mcf,741712.00,1.04,2.21,2.15,2.13,
f1_fuel_1994_12_68_2_5,68.00,1994.00,greens bayou,oil,bbl,1380.00,5.78,139.71,33.35,24.15,

f1_fuel_1994_12_68_2_10,68.00,1994.00,t.h.wharton,gas,mcf,13275141.0,1.01,2.09,2.04,2.07,
f1_fuel_1994_12_68_2_11,68.00,1994.00,t.h.wharton,oil,bbl,6997.00,5.880083999999999,89.41,33.13,15.21,
f1_fuel_1994_12_68_2_13,68.00,1994.00,w.a.parish,gas,mcf,9548.00,1.03,2.02,1.96,1.96,
f1_fuel_1994_12_68_3_1,68.00,1994.00,h.o. clarke,gas,mcf,63034.00,1.01,2.25,2.19,2.22,
f1_fuel_1994_12_68_3_4,68.00,1994.00,webster,gas,mcf,10053.00,1.03,2.26,2.21,2.20,
f1_fuel_1994_12_68_3_7,68.00,1994.00,phrobinson,gas,mcf,3184.00,1.02,2.26,2.17,2.22,
f1_fuel_1994_12_70_0_1,70.00,1994.00,boardman,coal,ton,225844.00,17.84,21.28,20.19,1.19,
f1_fuel_1994_12_70_0_4,70.00,1994.00,valmy,coal,ton,707111.00,20.51,42.36,41.00,2.07,
f1_fuel_1994_12_70_0_7,70.00,1994.00,jim bridg,coal,ton,3018813.00,18.81,19.52,19.05,1.04,
f1_fuel_1994_12_70_0_9,70.00,1994.00,jim bridg,oil,bbl,9597.00,5.880000000000001,31.00,26.78,5.27,
f1_fuel_1994_12_72_0_1,72.00,1994.00,clifty creek,coal,ton,3916595.00,22.69,23.82,22.98,1.05,
f1_fuel_1994_12_127_0_7,127.00,1994.00,kammer,coal,ton,1786648.00,24.26,27.12,25.35,1.12,

f1_fuel_1994_12_127_0_11,127.00,1994.00,amos opco share,oil,bbl,11680.00,5.8327919999999995,31.19,21.00,5.35,
f1_fuel_1994_12_127_0_13,127.00,1994.00,amos total plant,coal,ton,5327381.00,24.54,44.31,42.94,1.81,
f1_fuel_1994_12_127_1_1,127.00,1994.00,cardinal-op share,coal,ton,1867942.00,24.17,38.79,38.74,1.61,
f1_fuel_1994_12_127_1_4,127.00,1994.00,cardinal tot. plt.,coal,ton,4008477.00,24.19,39.49,38.95,1.63,
f1_fuel_1994_12_127_1_7,127.00,1994.00,mitchell,coal,ton,3448905.00,24.334000000000003,34.76,34.18,1.43,
f1_fuel_1994_12_127_1_10,127.00,1994.00,sporn opco share,coal,ton,955424.00,24.34,40.26,35.76,1.65,
f1_fuel_1994_12_127_1_11,127.00,1994.00,sporn opco share,oil,bbl,34781.00,5.742827999999999,32.18,30.51,5.60,
f1_fuel_1994_12_74_0_1,74.00,1994.00,perry k & w,coal,ton,2240.00,23.72,30.33,27.14,1.32,
f1_fuel_1994_12_74_0_3,74.00,1994.00,perry k & w,other,,2654942.00,0.10,0.04,0.00,0.44,
f1_fuel_1994_12_74_0_4,74.00,1994.00,petersburg,coal,ton,4699430.00,22.41,23.80,23.52,1.06,
f1_fuel_1994_12_74_0_7,74.00,1994.00,e.w. stout,coal,ton,1298400.00,22.51,27.15,26.38,1.21,
f1_fuel_1994_12_74_0_10,74.00,1994.00,h.t. pritchard,coal,ton,286414.00,22.464000000000002,29.03,26.98,1.29,
f1_fuel_1994_12_74_0_14,74.00,1994.00,e.w. stout,gas,mcf,107210.00,1.01,2.90,2.20,2.87,
f1_fuel_1994_12_75_0_1,75.00,1994.00,"m.l. kapp, ia",coal,ton,455724.00,23.06,33.72,34.13,1.46,
f1_fuel_1994_12_75_0_3,75.00,1994.00,"m.l. kapp, ia",gas,mcf,37743.00,1.02,2.80,2.80,2.75,
f1_fuel_1994_12_75_0_4,75.00,1994.00,"dubuque, ia",coal,ton,92326.00,22.28,45.57,45.63,2.05,
f1_fuel_1994_12_75_0_6,75.00,1994.00,"dubuque, ia",gas,mcf,20995.00,1.00,3.01,3.01,3.01,
f1_fuel_1994_12_75_0_7,75.00,1994.00,"lansing,ia",coal,ton,589607.00,17.27,41.14,40.16,2.38,
f1_fuel_1994_12_75_0_10,75.00,1994.00,"fox lake, mn",coal,ton,14942.00,22.19,34.71,34.33,1.56,
f1_fuel_1994_12_75_0_12,75.00,1994.00,"fox lake, mn",gas,mcf,2698763.00,1.00,2.08,2.08,2.08,
f1_fuel_1994_12_75_0_13,75.00,1994.00,"neal, ia",coal,ton,633101.00,16.88,12.69,12.59,0.75,
f1_fuel_1994_12_75_1_1,75.00,1994.00,"louisa, ia",coal,ton,107050.00,16.45,17.68,17.98,1.08,
f1_fuel_1994_12_75_1_2,75.00,1994.00,"louisa, ia",oil,bbl,11.00,5.8126739999999995,40.36,0.00,6.94,
f1_fuel_1994_12_75_1_3,75.00,1994.00,"louisa, ia",gas,mcf,6651.00,1.02,2.72,2.72,2.67,
f1_fuel_1994_12_77_2_11,77.00,1994.00,oyster creek,nuclear,kgU,578.00,0.07,44009.19,0.00,0.65,
f1_fuel_1994_12_77_2_14,77.00,1994.00,tmi unit #1,nuclear,kgU,290.00,0.06,33204.94,0.00,0.54,
f1_fuel_1994_12_79_0_1,79.00,1994.00,montrose,coal,ton,1683169.00,16.60,15.91,15.85,0.96,
f1_fuel_1994_12_79_0_4,79.00,1994.00,hawthorn,coal,ton,1356079.00,17.66,16.52,16.42,0.94,
f1_fuel_1994_12_79_0_5,79.00,1994.00,hawthorn,gas,mcf,374434.00,1.00,2.22,2.26,2.22,
f1_fuel_1994_12_79_0_10,79.00,1994.00,la cygne,coal,ton,2552059.00,17.12,14.60,14.54,0.85,
f1_fuel_1994_12_79_1_10,79.00,1994.00,iatan,coal,ton,1892795.00,17.42,14.51,14.20,0.83,
f1_fuel_1994_12_80_0_1,80.00,1994.00,murray gill,gas,mcf,4087772.00,0.97,2.13,2.13,2.20,
f1_fuel_1994_12_80_0_4,80.00,1994.00,gordon evans,gas,mcf,7719274.00,0.9600000000000001,1.78,1.78,1.86,
f1_fuel_1994_12_80_0_10,80.00,1994.00,lacygne #1,coal,ton,1178770.00,17.41,13.58,14.11,0.78,
f1_fuel_1994_12_80_0_13,80.00,1994.00,lacygne #2,coal,ton,1461860.00,16.88,12.82,12.30,0.76,
f1_fuel_1994_12_80_1_4,80.00,1994.00,jeffrey,coal,ton,1427143.00,16.46,18.42,18.55,1.12,
f1_fuel_1994_12_191_1_7,191.00,1994.00,jeffrey,coal,ton,4566782.00,16.46,18.42,18.55,1.12,
f1_fuel_1994_12_85_0_1,85.00,1994.00,glenwood,gas,mcf,6232249.00,1.01,2.46,2.46,2.46,
f1_fuel_1994_12_85_1_9,85.00,1994.00,southamptn,oil,bbl,2206.00,5.84,29.73,28.05,5.19,
f1_fuel_1994_12_85_1_12,85.00,1994.00,southold,oil,bbl,709.00,5.825022000000001,28.21,28.36,5.19,
f1_fuel_1994_12_85_1_15,85.00,1994.00,west babylon,oil,bbl,3586.00,5.82,29.55,30.09,5.12,
f1_fuel_1994_12_85_2_9,85.00,1994.00,port jeff,oil,bbl,873.00,5.80,28.94,23.80,8.42,
f1_fuel_1994_12_85_2_15,85.00,1994.00,northport,oil,bbl,969.00,5.88,27.81,31.21,8.84,
f1_fuel_1994_12_85_3_9,85.00,1994.00,glenwood,oil,bbl,11193.00,5.81,32.83,29.15,5.66,
f1_fuel_1994_12_85_3_15,85.00,1994.00,shoreham,oil,bbl,2236.00,5.90,34.58,33.88,6.05,
f1_fuel_1994_12_85_4_9,85.00,1994.00,holtsville,oil,bbl,136863.00,5.83,30.61,31.35,5.26,
f1_fuel_1994_12_85_4_12,85.00,1994.00,nine mile point 2,nuclear,mmbtu,16614614.0,0.01,0.48,0.00,0.48,
f1_fuel_1994_12_96_0_1,96.00,1994.00,portland,coal,ton,634687.00,25.91,43.36,38.94,1.64,
f1_fuel_1994_12_96_0_4,96.00,1994.00,titus,coal,ton,466457.00,25.43,44.23,40.36,1.71,
f1_fuel_1994_12_96_0_7,96.00,1994.00,conemaugh,coal,ton,685914.00,24.875999999999998,31.44,30.13,1.25,
f1_fuel_1994_12_96_0_8,96.00,1994.00,conemaugh,gas,mcf,72582.00,1.04,2.91,2.91,2.80,
f1_fuel_1994_12_96_0_13,96.00,1994.00,three mile isld #1,nuclear,kgU,580.00,0.06,34571.00,0.00,0.56,
f1_fuel_1994_12_96_1_1,96.00,1994.00,titus,oil,bbl,2265.00,5.83,32.76,25.22,5.62,
f1_fuel_1994_12_96_1_3,96.00,1994.00,titus,gas,mcf,42883.00,1.03,3.36,3.35,3.26,
f1_fuel_1994_12_96_1_6,96.00,1994.00,hunterstown,gas,mcf,197028.00,1.04,3.05,3.08,2.95,
f1_fuel_1994_12_96_2_3,96.00,1994.00,mountain,gas,mcf,99640.00,1.04,3.34,3.32,3.21,
f1_fuel_1994_12_96_2_9,96.00,1994.00,portland,gas,mcf,148480.00,0.93,2.96,3.34,3.17,
f1_fuel_1994_12_97_0_1,97.00,1994.00,council bluffs #3,coal,ton,1144823.00,16.40,13.59,13.10,0.83,
f1_fuel_1994_12_97_0_4,97.00,1994.00,neal #3,coal,ton,723790.00,16.99,13.84,13.16,0.85,
f1_fuel_1994_12_97_0_5,97.00,1994.00,neal #3,gas,mcf,27406.00,0.99,3.58,3.58,3.63,
f1_fuel_1994_12_97_0_8,97.00,1994.00,river hill,gas,mcf,228281.00,1.01,2.54,2.54,2.52,
f1_fuel_1994_12_97_0_9,97.00,1994.00,river hill,oil,bbl,914.00,5.711790000000001,29.02,22.74,5.08,
f1_fuel_1994_12_97_0_11,97.00,1994.00,sycamore,gas,mcf,297987.00,1.01,2.38,2.38,2.35,
f1_fuel_1994_12_97_0_13,97.00,1994.00,ottumwa,coal,ton,809458.00,16.66,17.16,16.22,1.03,
f1_fuel_1994_12_97_1_1,97.00,1994.00,council bluffs #1,coal,ton,171563.00,16.41,13.78,13.10,0.84,
f1_fuel_1994_12_97_1_2,97.00,1994.00,council bluffs #1,gas,mcf,18050.00,1.00,3.31,3.31,3.30,
f1_fuel_1994_12_97_1_4,97.00,1994.00,council bluffs #2,coal,ton,213750.00,16.42,12.87,13.10,0.78,
f1_fuel_1994_12_97_1_5,97.00,1994.00,council bluffs #2,gas,mcf,26361.00,1.00,3.44,3.44,3.44,
f1_fuel_1994_12_97_1_7,97.00,1994.00,neal #1,coal,ton,483476.00,17.75,16.74,16.44,0.98,
f1_fuel_1994_12_97_1_8,97.00,1994.00,neal #1,gas,mcf,105535.00,0.99,4.19,4.19,4.23,
f1_fuel_1994_12_97_1_10,97.00,1994.00,neal #4,coal,ton,1031405.00,16.906000000000002,14.01,13.36,0.84,
f1_fuel_1994_12_97_1_13,97.00,1994.00,neal #2,coal,ton,667460.00,19.07,20.19,19.29,1.10,
f1_fuel_1994_12_97_1_14,97.00,1994.00,neal #2,gas,mcf,104893.00,0.99,5.44,5.44,5.51,
f1_fuel_1994_12_97_2_2,97.00,1994.00,merl parr,gas,mcf,19710.00,1.03,3.32,3.32,3.22,
f1_fuel_1994_12_97_2_7,97.00,1994.00,louisa,coal,ton,704453.00,16.45,20.18,19.62,1.24,
f1_fuel_1994_12_97_2_8,97.00,1994.00,louisa,gas,mcf,64830.00,1.02,2.78,2.78,2.73,
f1_fuel_1994_12_97_2_9,97.00,1994.00,louisa,oil,bbl,117.00,5.77,42.66,0.00,7.39,
f1_fuel_1994_12_97_2_14,97.00,1994.00,electrifarm,gas,mcf,404951.00,1.04,2.27,2.27,2.19,
f1_fuel_1994_12_98_0_1,98.00,1994.00,boswell,coal,ton,3240762.00,17.83,18.93,18.85,1.06,
f1_fuel_1994_12_98_0_4,98.00,1994.00,laskin,coal,ton,147382.00,17.83,19.33,20.95,1.08,
f1_fuel_1994_12_99_0_1,99.00,1994.00,eaton,other,bbl,75.00,0.14,0.53,0.00,3.83,
f1_fuel_1994_12_99_0_2,99.00,1994.00,eaton,gas,mcf,169957.00,1.02,2.38,0.00,2.33,
f1_fuel_1994_12_99_0_5,99.00,1994.00,sweatt,gas,mcf,264594.00,1.02,2.47,0.00,2.42,
f1_fuel_1994_12_99_0_8,99.00,1994.00,sweatt a,gas,mcf,37048.00,1.02,3.65,0.00,3.58,
f1_fuel_1994_12_99_0_10,99.00,1994.00,watson,gas,mcf,2424498.00,1.06,2.11,0.00,2.00,
f1_fuel_1994_12_99_0_11,99.00,1994.00,watson,coal,ton,1060738.00,24.97,34.84,0.00,1.40,
f1_fuel_1994_12_99_0_13,99.00,1994.00,watson a,gas,mcf,52926.00,1.06,2.27,0.00,2.14,
f1_fuel_1994_12_99_1_1,99.00,1994.00,daniel,other,bbl,4442.00,0.14,0.51,0.00,3.70,
f1_fuel_1994_12_99_1_2,99.00,1994.00,daniel,coal,ton,1064646.00,21.92,35.70,0.00,2.01,
f1_fuel_1994_12_99_1_4,99.00,1994.00,greene co.,other,bbl,2473.00,0.14,0.53,0.00,3.87,
f1_fuel_1994_12_99_1_5,99.00,1994.00,greene co.,coal,ton,544421.00,24.22,34.18,0.00,1.41,
f1_fuel_1994_12_36_0_7,36.00,1994.00,bowline(e),gas,mcf,13169845.0,1.03,239.08,0.00,2.31,
f1_fuel_1994_12_36_0_13,36.00,1994.00,astoria,gas,mcf,29215570.0,1.04,264.12,0.00,2.55,
f1_fuel_1994_12_36_1_1,36.00,1994.00,roseton (f),gas,mcf,4785708.00,1.02,235.91,0.00,2.3221000000000003,
f1_fuel_1994_12_36_1_4,36.00,1994.00,arthur kill,gas,mcf,7997665.00,1.03,268.79,0.00,2.61,
f1_fuel_1994_12_36_1_10,36.00,1994.00,ravenswood,gas,mcf,25038832.0,1.04,257.14,0.00,2.48,
f1_fuel_1994_12_27_0_1,27.00,1994.00,miami fort 5 & 6,coal,ton,330930.00,24.08,34.98,33.31,1.51,
f1_fuel_1994_12_27_0_4,27.00,1994.00,w. c. beckjord 1 - 5,coal,ton,872064.00,23.65,39.50,37.10,1.69,
f1_fuel_1994_12_27_0_7,27.00,1994.00,wcb #6,coal,ton,786202.00,23.45,38.52,36.98,1.65,
f1_fuel_1994_12_27_0_10,27.00,1994.00,w.c. beckjord #6-cge,coal,ton,331752.00,23.46,38.55,37.08,1.65,
f1_fuel_1994_12_27_1_1,27.00,1994.00,j. m. stuart total,coal,ton,6360780.00,22.80,32.77,31.90,1.44,
f1_fuel_1994_12_27_1_4,27.00,1994.00,j.m. stuart cge shar,coal,ton,2490058.00,22.80,32.75,31.89,1.44,
f1_fuel_1994_12_27_1_7,27.00,1994.00,conesville,coal,ton,1286085.00,24.01,45.12,43.23,1.88,
f1_fuel_1994_12_27_1_10,27.00,1994.00,conesville #4 cge,coal,ton,480247.00,24.028000000000002,46.08,44.52,1.92,
f1_fuel_1994_12_27_2_1,27.00,1994.00,miami fort 7&8 total,coal,ton,2357727.00,24.22,37.41,35.64,1.55,
f1_fuel_1994_12_27_2_4,27.00,1994.00,miami fort 7&8 - cge,coal,ton,1516843.00,24.233999999999998,37.52,35.77,1.55,
f1_fuel_1994_12_27_2_7,27.00,1994.00,east bend,coal,ton,1487708.00,24.19,34.90,34.82,1.45,
f1_fuel_1994_12_27_2_10,27.00,1994.00,east bend #2 cge,coal,ton,1083513.00,24.195999999999998,34.88,33.22,1.45,
f1_fuel_1994_12_27_2_14,27.00,1994.00,woodsdale,gas,mcf,1386868.00,1.03,3.30,3.30,3.44,
f1_fuel_1994_12_27_3_1,27.00,1994.00,killen #2 total,coal,ton,1255820.00,24.548000000000002,36.33,36.73,1.51,
f1_fuel_1994_12_27_3_4,27.00,1994.00,killen #2 cge share,coal,ton,430663.00,24.56,36.35,36.70,1.51,
f1_fuel_1994_12_27_4_1,27.00,1994.00,zimmer #1 total,coal,ton,35063261.0,24.08,25.39,27.71,1.06,
f1_fuel_1994_12_27_4_4,27.00,1994.00,zimmer #1 cge share,coal,ton,1641744.00,24.08,25.39,24.47,1.06,
f1_fuel_1994_12_30_0_2,30.00,1994.00,ashtabula,coal,ton,843174.00,24.84,35.30,35.32,1.42,
f1_fuel_1994_12_30_0_5,30.00,1994.00,avon lake,coal,ton,1319994.00,25.30,35.14,35.34,1.3893000000000002,
f1_fuel_1994_12_30_0_11,30.00,1994.00,bruce mansfield,coal,ton,1191286.00,24.07,39.95,40.22,1.6596000000000002,
f1_fuel_1994_12_30_1_8,30.00,1994.00,eastlake,coal,ton,1885806.00,25.71,39.71,33.22,1.54,
f1_fuel_1994_12_30_1_11,30.00,1994.00,lake shore,coal,ton,110612.00,26.92,44.24,49.86,1.64,
f1_fuel_1994_12_52_0_2,52.00,1994.00,independence,coal,ton,749391.00,17.21,29.28,29.28,1.70,
f1_fuel_1994_12_52_0_3,52.00,1994.00,independence,oil,bbl,12327.00,5.78,30.72,30.72,5.31,
f1_fuel_1994_12_52_0_5,52.00,1994.00,robert ritchie,gas,mcf,4849531.00,1.00,1.69,1.69,1.69,
f1_fuel_1994_12_127_1_13,127.00,1994.00,sporn total plant,coal,ton,1338459.00,24.334000000000003,40.14,35.79,1.65,
f1_fuel_1994_12_127_1_14,127.00,1994.00,sporn total plant,oil,bbl,48750.00,5.742827999999999,32.18,30.51,5.60,
f1_fuel_1994_12_135_0_1,135.00,1994.00,eddystone,coal,ton,1151559.00,26.14,42.19,39.61,1.61,
f1_fuel_1994_12_135_0_2,135.00,1994.00,eddystone,gas,mcf,6027964.00,1.03,2.28,2.28,2.21,
f1_fuel_1994_12_135_0_4,135.00,1994.00,cromby,coal,ton,248618.00,26.00,39.10,38.73,1.50,
f1_fuel_1994_12_135_0_5,135.00,1994.00,cromby,gas,mcf,6388459.00,1.03,2.39,2.39,2.32,
f1_fuel_1994_12_135_0_13,135.00,1994.00,keystone,coal,ton,976427.00,24.60,36.05,35.07,1.45,
f1_fuel_1994_12_135_1_1,135.00,1994.00,conemaugh (g),coal,ton,863962.00,24.88,30.12,30.13,1.21,
f1_fuel_1994_12_135_1_2,135.00,1994.00,conemaugh (g),gas,mcf,277277.00,1.03,3.29,3.29,3.19,
f1_fuel_1994_12_69_0_2,69.00,1994.00,daec - 70%,nuclear,gramsU,400262.00,0.00,52.15,0.00,0.67,
f1_fuel_1994_12_69_0_5,69.00,1994.00,daec - 100%,nuclear,gramsU,571804.00,0.00,50.54,0.00,0.66,
f1_fuel_1994_12_69_0_9,69.00,1994.00,"prcr 1,2,3",gas,mcf,17253.00,1.02,3.23,3.23,3.29,
f1_fuel_1994_12_69_0_10,69.00,1994.00,prairie creek #4,coal,ton,564810.00,17.285999999999998,18.53,19.27,1.07,
f1_fuel_1994_12_69_1_1,69.00,1994.00,sixth street,coal,ton,125934.00,21.49,31.94,37.76,1.49,
f1_fuel_1994_12_69_1_3,69.00,1994.00,sixth street,gas,mcf,177254.00,1.02,3.25,3.25,3.32,
f1_fuel_1994_12_69_1_4,69.00,1994.00,sixth street cont.,coal,ton,15393.00,21.46,32.52,20.03,1.51,
f1_fuel_1994_12_69_1_7,69.00,1994.00,sutherland,coal,ton,480879.00,19.38,16.97,13.11,0.88,
f1_fuel_1994_12_69_1_9,69.00,1994.00,sutherland,gas,mcf,543952.00,1.01,2.47,2.47,2.53,
f1_fuel_1994_12_69_1_13,69.00,1994.00,ottumwa,coal,ton,1331036.00,16.67,15.83,15.93,0.95,
f1_fuel_1994_12_69_2_1,69.00,1994.00,george neal #3,coal,ton,460584.00,16.965999999999998,13.45,12.31,0.79,
f1_fuel_1994_12_69_2_3,69.00,1994.00,george neal #3,gas,mcf,17581.00,1.00,3.62,3.62,3.62,
f1_fuel_1994_12_69_2_6,69.00,1994.00,grinnell,gas,mcf,8813.00,1.01,2.47,2.47,2.50,
f1_fuel_1994_12_69_2_7,69.00,1994.00,burlington,coal,ton,570509.00,17.31,16.80,15.56,0.97,
f1_fuel_1994_12_87_0_2,87.00,1994.00,little gypsy,gas,mcf,31770155.0,1.04,2.31,2.31,2.23,
f1_fuel_1994_12_87_0_5,87.00,1994.00,ninemile point,gas,mcf,52128882.0,1.05,2.28,2.28,2.18,
f1_fuel_1994_12_87_0_8,87.00,1994.00,sterlingtn,gas,mcf,3509932.00,1.06,2.00,2.00,1.89,
f1_fuel_1994_12_87_0_9,87.00,1994.00,sterlingtn,oil,bbl,8149.00,5.77,154.65,154.65,26.79,
f1_fuel_1994_12_87_0_11,87.00,1994.00,waterford 1&2,gas,mcf,24309127.0,1.03,2.46,2.46,2.38,
f1_fuel_1994_12_87_0_12,87.00,1994.00,waterford 1&2,oil,bbl,102545.00,6.38,56.64,56.64,8.88,
f1_fuel_1994_12_87_1_11,87.00,1994.00,waterford 3,nuclear,mwhth,25301124.0,3.41,1.64,0.00,0.48,
f1_fuel_1994_12_87_2_11,87.00,1994.00,buras,gas,mcf,1661.00,1.08,7.20,7.20,6.64,
f1_fuel_1994_12_87_2_12,87.00,1994.00,buras,oil,bbl,2754.00,5.78,61.55,61.55,10.64,
f1_fuel_1994_12_88_0_2,88.00,1994.00,mill creek,coal,ton,3209977.00,23.11,27.22,26.08,1.17,
f1_fuel_1994_12_88_0_5,88.00,1994.00,cane run,coal,ton,1129768.00,23.07,27.70,26.91,1.20,
f1_fuel_1994_12_88_0_8,88.00,1994.00,trimble co,coal,ton,1060013.00,22.75,23.40,22.26,1.03,
f1_fuel_1994_12_88_0_10,88.00,1994.00,cane run,gas,mcf,12604.00,1.03,0.03,0.03,2.61,
f1_fuel_1994_12_88_0_14,88.00,1994.00,paddy's run,gas,mcf,16533.00,1.03,2.51,2.51,2.44,
f1_fuel_1994_12_88_1_5,88.00,1994.00,waterside,gas,mcf,14928.00,1.03,2.68,2.68,2.62,
f1_fuel_1994_12_191_1_10,191.00,1994.00,jeffrey,coal,ton,7408150.00,16.46,18.28,18.42,1.11,
f1_fuel_1994_12_121_0_7,121.00,1994.00,bay front,coal,ton,34590.00,13.48,23.56,18.67,1.75,
f1_fuel_1994_12_121_0_8,121.00,1994.00,bay front,gas,mcf,679530.00,1.01,2.48,2.48,2.45,
f1_fuel_1994_12_121_0_9,121.00,1994.00,bay front,waste,ton,207242.00,0.21,9.33,8.21,0.88,
f1_fuel_1994_12_121_0_10,121.00,1994.00,flambeau station,gas,mcf,89929.00,1.02,2.45,2.45,2.40,
f1_fuel_1994_12_121_0_13,121.00,1994.00,french island,waste,ton,120136.00,0.00,6.68,3.23,1.10,
f1_fuel_1994_12_121_0_14,121.00,1994.00,french island,waste,ton,51728.00,0.01,-35.10,-35.38,-3.00,
f1_fuel_1994_12_121_0_15,121.00,1994.00,french island,gas,mcf,783.00,1.01,5.05,5.04,4.99,
f1_fuel_1994_12_122_0_2,122.00,1994.00,big stone (1),coal,ton,531226.00,12.097999999999999,13.28,13.13,1.10,
f1_fuel_1994_12_122_0_4,122.00,1994.00,coyote (1),coal,ton,213552.00,13.844000000000001,11.26,10.99,0.86,
f1_fuel_1994_12_122_0_7,122.00,1994.00,neal #4,coal,ton,248983.00,16.90,12.50,11.95,0.74,
f1_fuel_1994_12_102_0_4,102.00,1994.00,j. e. corette,gas,mcf,511460.00,1.13,1.18,1.18,1.15,
f1_fuel_1994_12_102_0_5,102.00,1994.00,j. e. corette,coal,ton,702946.00,18.131999999999998,12.34,12.34,0.68,
